loan_id,loan_date,borrower_segment,requested_amount,duration_months,declared_monthly_income,upi_30d_inflow,upi_90d_inflow,upi_transaction_count,upi_stability_score,utility_on_time_ratio,utility_missed_payment_count,telecom_recharge_regularity,gst_turnover,gst_filing_regularity,ecommerce_settlement_amount,ecommerce_settlement_stability,mobility_usage_consistency,income_volatility,repayment_outcome_known,repayment_default_target,data_provenance
9004398,1994-04-18,gig_worker,123416.92,12,85510.75,15963.26,47889.78,127,0.6226,0.8698,0,0.726,0.0,0.2566,0.0,0.2833,0.7448,0.4143,True,0,SYNTHETIC_SHOWCASE_ONLY
9004399,1993-05-08,informal_worker,139347.85,6,28973.41,9759.08,29277.25,270,0.5937,0.687,3,0.9504,0.0,0.6708,0.0,0.4508,0.5685,0.3839,True,1,SYNTHETIC_SHOWCASE_ONLY
9004400,1996-04-25,first_time_borrower,100872.19,18,35577.91,7087.29,21261.86,195,0.4519,0.9005,0,0.8628,0.0,0.0757,0.0,0.4006,0.6165,0.616,True,1,SYNTHETIC_SHOWCASE_ONLY
9004401,1994-11-24,small_merchant,31155.01,18,21600.24,4522.06,13566.17,220,0.6213,0.8847,1,0.5425,50521.18,0.7973,25241.78,0.7562,0.4479,0.3619,True,0,SYNTHETIC_SHOWCASE_ONLY
9004402,1993-08-05,small_merchant,84116.53,18,20469.65,7294.14,21882.42,250,0.8964,0.9555,0,0.7967,36729.47,0.7826,3867.74,0.9053,0.7689,0.0487,True,0,SYNTHETIC_SHOWCASE_ONLY
9004403,1995-01-01,informal_worker,187272.97,36,70125.97,24412.96,73238.88,63,0.587,0.5376,1,0.8418,0.0,0.1786,0.0,0.3696,0.8354,0.3942,True,1,SYNTHETIC_SHOWCASE_ONLY
9004404,1997-09-08,small_merchant,38038.58,12,11158.24,4557.47,13672.4,63,0.5371,0.6471,1,0.9253,27319.33,0.6916,12440.74,0.4583,0.8414,0.3967,True,1,SYNTHETIC_SHOWCASE_ONLY
9004405,1994-04-23,small_merchant,61101.61,24,32007.02,5871.92,17615.77,135,0.5705,0.692,3,0.9151,80888.96,0.7071,21650.22,0.3691,0.5029,0.4443,True,1,SYNTHETIC_SHOWCASE_ONLY
9004406,1997-06-22,informal_worker,13380.11,12,15653.31,3010.37,9031.11,194,0.7454,0.6592,2,0.7786,0.0,0.1982,0.0,0.4876,0.5122,0.4023,True,1,SYNTHETIC_SHOWCASE_ONLY
9004407,1994-04-18,informal_worker,30562.87,12,23053.19,9264.82,27794.47,223,0.9877,0.8741,0,0.9388,0.0,0.3012,0.0,0.1829,0.4923,0.0023,True,0,SYNTHETIC_SHOWCASE_ONLY
9004408,1993-12-06,informal_worker,100619.24,18,20612.94,5463.27,16389.82,87,0.8447,0.8205,2,0.7706,0.0,0.3416,0.0,0.5666,0.6083,0.1145,True,1,SYNTHETIC_SHOWCASE_ONLY
9004409,1994-04-21,first_time_borrower,58325.53,12,17442.94,4832.96,14498.89,124,0.5683,0.9459,0,0.7388,0.0,0.1125,0.0,0.3213,0.6601,0.5028,True,1,SYNTHETIC_SHOWCASE_ONLY
9004410,1994-08-14,small_merchant,121234.7,12,28480.41,8770.8,26312.41,157,0.5918,0.9599,0,0.6785,90657.6,0.764,34911.54,0.5424,0.4639,0.3767,True,0,SYNTHETIC_SHOWCASE_ONLY
9004411,1993-08-09,informal_worker,5670.38,18,8162.5,2111.15,6333.45,160,0.9365,0.842,0,0.4256,0.0,0.3978,0.0,0.3013,0.7475,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004412,1995-12-10,informal_worker,95491.86,6,24065.28,5353.49,16060.46,123,0.7573,0.7612,0,0.5289,0.0,0.1205,0.0,0.2825,0.8397,0.2944,True,1,SYNTHETIC_SHOWCASE_ONLY
9004413,1994-09-01,informal_worker,73299.51,12,26812.42,8478.65,25435.95,241,0.7525,0.6573,1,0.946,0.0,0.1845,0.0,0.3176,0.7634,0.2858,True,1,SYNTHETIC_SHOWCASE_ONLY
9004414,1996-08-04,informal_worker,51434.03,24,14581.47,5508.89,16526.68,234,0.7929,0.9232,0,0.7925,0.0,0.2793,0.0,0.3391,0.8454,0.1976,True,0,SYNTHETIC_SHOWCASE_ONLY
9004415,1995-06-16,informal_worker,125975.16,12,57890.28,13381.65,40144.94,228,0.8028,0.8663,1,0.6696,0.0,0.0739,0.0,0.0406,0.5146,0.1816,True,0,SYNTHETIC_SHOWCASE_ONLY
9004416,1995-03-20,first_time_borrower,70132.34,6,21049.24,5127.25,15381.76,183,0.989,0.9406,0,0.8453,0.0,0.2202,0.0,0.2119,0.8641,0.0,True,1,SYNTHETIC_SHOWCASE_ONLY
9004417,1995-05-11,small_merchant,18905.62,6,24983.41,7400.99,22202.98,47,0.4776,0.8678,1,0.5802,53100.97,0.7924,10183.2,0.8313,0.6797,0.5309,True,1,SYNTHETIC_SHOWCASE_ONLY
9004418,1993-10-13,informal_worker,16869.94,36,21071.88,4410.5,13231.5,26,0.5571,0.8604,0,0.557,0.0,0.285,0.0,0.3762,0.5893,0.3961,True,0,SYNTHETIC_SHOWCASE_ONLY
9004419,1996-07-25,gig_worker,110792.88,36,26924.93,5905.95,17717.86,113,0.7142,0.8213,0,0.7892,0.0,0.4717,0.0,0.3792,0.9224,0.3381,True,0,SYNTHETIC_SHOWCASE_ONLY
9004420,1993-07-10,informal_worker,60209.35,18,52463.29,10537.66,31612.99,191,0.6474,0.8512,0,0.8052,0.0,0.1495,0.0,0.4443,0.5775,0.3992,True,0,SYNTHETIC_SHOWCASE_ONLY
9004421,1996-08-10,informal_worker,60706.52,12,91766.94,34264.37,102793.1,95,0.812,0.8399,0,0.7879,0.0,0.132,0.0,0.3053,0.5213,0.1474,True,0,SYNTHETIC_SHOWCASE_ONLY
9004422,1997-12-31,informal_worker,184819.88,12,40049.31,10897.41,32692.22,121,0.6554,0.7659,5,0.6409,0.0,0.3389,0.0,0.0991,0.7424,0.3705,True,1,SYNTHETIC_SHOWCASE_ONLY
9004423,1996-10-27,small_merchant,83469.61,12,47202.25,15847.31,47541.92,140,0.9088,0.8876,0,0.879,189056.19,0.5304,37118.72,0.3893,0.6258,0.0688,True,0,SYNTHETIC_SHOWCASE_ONLY
9004424,1995-04-12,small_merchant,201834.23,24,63821.47,15128.22,45384.67,22,0.8039,0.8518,2,0.9286,89799.44,0.7843,56770.77,0.5895,0.5997,0.0829,True,0,SYNTHETIC_SHOWCASE_ONLY
9004425,1994-07-29,small_merchant,135400.51,18,31552.81,6851.81,20555.44,212,0.715,0.8939,1,0.6358,78692.52,0.9707,22979.57,0.5181,0.7616,0.3585,True,1,SYNTHETIC_SHOWCASE_ONLY
9004426,1997-05-13,gig_worker,230966.61,24,59496.94,17208.16,51624.49,140,0.8565,0.9213,0,0.7493,0.0,0.1951,0.0,0.3931,0.7181,0.1106,True,0,SYNTHETIC_SHOWCASE_ONLY
9004427,1994-04-15,gig_worker,32978.17,12,40958.41,7643.72,22931.15,160,0.9411,0.811,0,0.8839,0.0,0.3949,0.0,0.3548,0.2983,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004428,1995-05-31,first_time_borrower,92056.37,24,30003.63,9550.89,28652.66,238,0.4929,0.8399,1,0.9234,0.0,0.0862,0.0,0.0558,0.8035,0.3889,True,0,SYNTHETIC_SHOWCASE_ONLY
9004429,1996-11-08,small_merchant,98849.94,12,33127.65,7061.91,21185.72,152,0.755,0.8083,0,0.7852,117902.91,0.9102,9818.94,0.8417,0.6698,0.3064,True,1,SYNTHETIC_SHOWCASE_ONLY
9004430,1997-08-12,first_time_borrower,25000.48,12,11680.54,4138.48,12415.43,123,0.8607,0.941,0,0.7081,0.0,0.2692,0.0,0.1763,0.715,0.1553,True,0,SYNTHETIC_SHOWCASE_ONLY
9004431,1997-08-09,gig_worker,126142.22,18,32214.66,11672.69,35018.08,145,0.5883,0.786,0,0.8612,0.0,0.4565,0.0,0.2282,0.7292,0.3092,True,1,SYNTHETIC_SHOWCASE_ONLY
9004432,1993-06-10,informal_worker,64615.61,18,13345.85,3776.23,11328.69,67,0.9145,0.8295,0,0.8165,0.0,0.5516,0.0,0.0808,0.4765,0.0206,True,0,SYNTHETIC_SHOWCASE_ONLY
9004433,1997-06-29,small_merchant,16011.61,24,12833.71,5214.53,15643.59,204,0.4803,0.8605,0,0.7185,41958.42,0.7545,16992.8,0.807,0.9103,0.4625,True,0,SYNTHETIC_SHOWCASE_ONLY
9004434,1993-07-28,informal_worker,38056.78,12,30716.08,12229.36,36688.08,214,0.9718,0.901,1,0.9528,0.0,0.4951,0.0,0.7364,0.4543,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004435,1995-12-04,informal_worker,62868.95,36,16402.71,4753.9,14261.7,121,0.8126,0.8728,1,0.8536,0.0,0.3007,0.0,0.5048,0.7081,0.2445,True,0,SYNTHETIC_SHOWCASE_ONLY
9004436,1997-08-25,informal_worker,72536.0,12,27904.55,9293.26,27879.79,73,0.8575,0.8149,1,0.851,0.0,0.0767,0.0,0.1186,0.8149,0.1484,True,0,SYNTHETIC_SHOWCASE_ONLY
9004437,1996-04-10,first_time_borrower,122656.43,12,29923.77,11991.09,35973.27,216,0.8716,0.5526,0,0.9107,0.0,0.0994,0.0,0.5002,0.6366,0.1128,True,1,SYNTHETIC_SHOWCASE_ONLY
9004438,1997-09-27,small_merchant,37319.9,12,30571.5,12372.89,37118.67,154,0.4998,0.938,1,0.7246,108343.65,0.9435,37866.84,0.6898,0.7242,0.4704,True,1,SYNTHETIC_SHOWCASE_ONLY
9004439,1994-09-21,gig_worker,14066.77,6,18141.94,4811.05,14433.14,96,0.9311,0.9448,1,0.6681,0.0,0.0761,0.0,0.1519,0.7385,0.0259,True,0,SYNTHETIC_SHOWCASE_ONLY
9004440,1994-07-29,gig_worker,158223.98,24,43102.11,12644.95,37934.85,168,0.8306,0.3762,1,0.7469,0.0,0.4108,0.0,0.3929,0.5926,0.1176,True,1,SYNTHETIC_SHOWCASE_ONLY
9004441,1994-08-19,informal_worker,133505.73,6,26826.0,8847.06,26541.17,103,0.4623,0.9478,0,0.626,0.0,0.2373,0.0,0.4869,0.7668,0.6057,True,1,SYNTHETIC_SHOWCASE_ONLY
9004442,1994-10-11,small_merchant,35194.44,12,34602.32,11783.05,35349.16,257,0.731,0.748,0,0.6531,74250.66,0.9102,37352.65,0.7948,0.7681,0.2962,True,0,SYNTHETIC_SHOWCASE_ONLY
9004443,1996-05-31,small_merchant,69423.08,12,15766.91,5279.29,15837.86,95,0.8229,0.7448,2,0.7168,43128.66,0.9527,17101.07,0.2219,0.8716,0.127,True,1,SYNTHETIC_SHOWCASE_ONLY
9004444,1995-04-07,informal_worker,58995.42,24,25702.99,6582.76,19748.27,130,0.7483,0.8067,0,0.4942,0.0,0.0709,0.0,0.0773,0.8065,0.2716,True,0,SYNTHETIC_SHOWCASE_ONLY
9004445,1996-09-08,small_merchant,31950.69,36,47413.45,14246.05,42738.15,154,0.7676,0.7422,0,0.7636,180157.97,0.753,54632.96,0.5802,0.492,0.1191,True,0,SYNTHETIC_SHOWCASE_ONLY
9004446,1995-01-30,informal_worker,126866.46,24,44606.95,9908.55,29725.64,133,0.7613,0.9074,0,0.8343,0.0,0.1763,0.0,0.0539,0.7866,0.2008,True,0,SYNTHETIC_SHOWCASE_ONLY
9004447,1994-07-16,informal_worker,34888.48,12,19096.48,5319.1,15957.29,249,0.6177,0.8241,2,0.9491,0.0,0.3064,0.0,0.2883,0.3983,0.3738,True,1,SYNTHETIC_SHOWCASE_ONLY
9004448,1993-12-14,informal_worker,78675.4,12,21549.15,7990.95,23972.86,272,0.8777,0.3624,0,0.9412,0.0,0.3358,0.0,0.4067,0.5088,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9004449,1995-10-04,informal_worker,32514.16,12,17420.28,6214.57,18643.71,24,0.8681,0.8139,2,0.6932,0.0,0.4207,0.0,0.3431,0.7482,0.1948,True,0,SYNTHETIC_SHOWCASE_ONLY
9004450,1997-06-29,first_time_borrower,55565.76,36,20432.49,8150.24,24450.71,218,0.47,0.7777,1,0.5606,0.0,0.5012,0.0,0.148,0.7994,0.4957,True,0,SYNTHETIC_SHOWCASE_ONLY
9004451,1997-04-18,informal_worker,21207.89,9,14305.61,2997.75,8993.26,191,0.7492,0.8853,0,0.5703,0.0,0.0935,0.0,0.2949,0.6675,0.3011,True,0,SYNTHETIC_SHOWCASE_ONLY
9004452,1994-04-08,first_time_borrower,111196.99,36,26203.16,7634.66,22903.98,141,0.4891,0.6329,4,0.5843,0.0,0.2318,0.0,0.2777,0.7512,0.4149,True,1,SYNTHETIC_SHOWCASE_ONLY
9004453,1995-05-23,gig_worker,177270.43,24,37943.98,12038.94,36116.82,243,0.8308,0.9755,0,0.8429,0.0,0.2472,0.0,0.2124,0.9053,0.2161,True,0,SYNTHETIC_SHOWCASE_ONLY
9004454,1996-07-11,informal_worker,45615.19,24,19209.0,6607.68,19823.03,142,0.7689,0.65,2,0.7509,0.0,0.0929,0.0,0.3868,0.7649,0.1808,True,1,SYNTHETIC_SHOWCASE_ONLY
9004455,1996-01-24,informal_worker,69033.44,24,26808.35,9855.0,29565.01,39,0.5379,0.8708,1,0.8385,0.0,0.1167,0.0,0.1291,0.5764,0.5356,True,0,SYNTHETIC_SHOWCASE_ONLY
9004456,1993-05-03,small_merchant,124020.58,12,25187.94,7099.7,21299.11,180,0.3779,0.8953,0,0.5865,82271.25,0.5276,5426.25,0.7248,0.7571,0.711,True,1,SYNTHETIC_SHOWCASE_ONLY
9004457,1995-12-16,gig_worker,56931.79,12,46463.24,18141.82,54425.47,118,0.701,0.8988,1,0.7821,0.0,0.4393,0.0,0.3147,0.5241,0.269,True,0,SYNTHETIC_SHOWCASE_ONLY
9004458,1993-03-12,small_merchant,86804.35,12,20876.84,6100.63,18301.89,59,0.7031,0.8934,0,0.8938,35420.72,0.9483,7334.5,0.5088,0.6287,0.3487,True,0,SYNTHETIC_SHOWCASE_ONLY
9004459,1993-08-01,small_merchant,65773.7,12,21244.56,8606.39,25819.18,233,0.7255,0.7532,1,0.819,59986.95,0.6464,4765.99,0.7481,0.8243,0.1832,True,1,SYNTHETIC_SHOWCASE_ONLY
9004460,1996-04-08,first_time_borrower,83485.46,24,18655.0,4865.52,14596.56,148,0.6571,0.6559,0,0.8718,0.0,0.3408,0.0,0.1095,0.4642,0.3864,True,0,SYNTHETIC_SHOWCASE_ONLY
9004461,1993-07-07,small_merchant,30600.66,12,16219.27,6173.77,18521.32,188,0.7167,0.6209,1,0.7133,24070.46,0.7454,8239.2,0.4477,0.5516,0.2495,True,1,SYNTHETIC_SHOWCASE_ONLY
9004462,1994-09-12,gig_worker,68696.27,24,36097.13,8066.16,24198.47,186,0.7112,0.8691,1,0.9596,0.0,0.339,0.0,0.1161,0.7853,0.2599,True,0,SYNTHETIC_SHOWCASE_ONLY
9004463,1995-12-11,small_merchant,53365.41,24,26241.74,8653.26,25959.78,265,0.4831,0.6876,4,0.6902,37030.61,0.9009,26830.56,0.8394,0.4617,0.5418,True,1,SYNTHETIC_SHOWCASE_ONLY
9004464,1996-04-11,small_merchant,19351.42,9,28746.42,7239.5,21718.49,46,0.9089,0.5592,1,0.426,62680.71,0.7511,7485.56,0.961,0.5804,0.0316,True,1,SYNTHETIC_SHOWCASE_ONLY
9004465,1995-03-25,gig_worker,69568.0,12,51626.35,21444.1,64332.29,103,0.8851,0.7792,1,0.8248,0.0,0.1575,0.0,0.1291,0.8477,0.0947,True,0,SYNTHETIC_SHOWCASE_ONLY
9004466,1993-06-21,small_merchant,264083.68,12,53069.55,21728.69,65186.06,76,0.6096,0.9012,0,0.332,179367.18,0.6377,19737.25,0.5526,0.7498,0.404,True,1,SYNTHETIC_SHOWCASE_ONLY
9004467,1996-12-30,small_merchant,21540.08,9,12705.21,4023.61,12070.83,39,0.8538,0.9374,0,0.9521,51171.8,0.4877,1843.31,0.4312,0.6773,0.1202,True,0,SYNTHETIC_SHOWCASE_ONLY
9004468,1997-10-01,gig_worker,26276.33,24,38212.59,15485.25,46455.74,65,0.6439,0.8781,0,0.7169,0.0,0.7068,0.0,0.2691,0.8515,0.2426,True,0,SYNTHETIC_SHOWCASE_ONLY
9004469,1997-06-11,informal_worker,56963.54,24,31203.02,12862.9,38588.71,36,0.745,0.629,2,0.7645,0.0,0.1988,0.0,0.1194,0.819,0.2227,True,1,SYNTHETIC_SHOWCASE_ONLY
9004470,1996-09-28,small_merchant,53775.83,24,22435.42,8503.96,25511.88,116,0.6444,0.8829,3,0.713,70566.57,0.8685,23820.6,0.6819,0.4598,0.3335,True,0,SYNTHETIC_SHOWCASE_ONLY
9004471,1995-01-05,informal_worker,98644.3,12,32769.32,7037.88,21113.65,241,0.6332,0.9583,0,0.6948,0.0,0.0371,0.0,0.0917,0.5275,0.4653,True,0,SYNTHETIC_SHOWCASE_ONLY
9004472,1997-05-20,small_merchant,11023.8,24,12225.7,3840.59,11521.78,170,0.6411,0.4511,1,0.5328,18713.07,0.773,7153.27,0.4178,0.7334,0.3949,True,1,SYNTHETIC_SHOWCASE_ONLY
9004473,1995-06-11,gig_worker,230408.05,18,56501.82,13057.89,39173.68,27,0.956,0.8795,1,0.6938,0.0,0.2537,0.0,0.362,0.2759,0.1099,True,0,SYNTHETIC_SHOWCASE_ONLY
9004474,1993-09-07,first_time_borrower,151729.75,36,35851.22,14121.17,42363.52,225,0.338,0.9485,2,0.7087,0.0,0.4024,0.0,0.0982,0.9569,0.5622,True,1,SYNTHETIC_SHOWCASE_ONLY
9004475,1997-04-03,small_merchant,28426.78,24,18484.08,5852.77,17558.32,39,0.8245,0.8115,0,0.5033,56994.09,0.9385,823.54,0.9131,0.8156,0.1,True,0,SYNTHETIC_SHOWCASE_ONLY
9004476,1994-08-08,gig_worker,86953.2,24,21140.86,7335.39,22006.18,248,0.7972,0.9472,1,0.2763,0.0,0.458,0.0,0.2201,0.7151,0.1646,True,0,SYNTHETIC_SHOWCASE_ONLY
9004477,1997-09-11,first_time_borrower,27078.03,9,12362.83,3050.32,9150.96,237,0.9769,0.6764,6,0.908,0.0,0.0984,0.0,0.1014,0.3621,0.0,True,1,SYNTHETIC_SHOWCASE_ONLY
9004478,1994-11-04,gig_worker,59284.69,24,24082.97,8930.85,26792.54,74,0.8136,0.9369,2,0.8717,0.0,0.1252,0.0,0.3076,0.7867,0.1622,True,0,SYNTHETIC_SHOWCASE_ONLY
9004479,1997-05-07,informal_worker,104828.42,12,22208.9,6435.58,19306.73,208,0.4744,0.7913,0,0.3362,0.0,0.483,0.0,0.2839,0.6581,0.5431,True,1,SYNTHETIC_SHOWCASE_ONLY
9004480,1995-09-08,informal_worker,67062.96,12,14822.58,3729.43,11188.29,69,0.8686,0.9664,0,0.8195,0.0,0.346,0.0,0.1848,0.5838,0.2351,True,0,SYNTHETIC_SHOWCASE_ONLY
9004481,1995-05-04,first_time_borrower,91484.38,12,40650.92,8325.4,24976.21,219,0.3904,0.8357,0,0.9019,0.0,0.5985,0.0,0.1285,0.4858,0.5671,True,0,SYNTHETIC_SHOWCASE_ONLY
9004482,1994-06-27,first_time_borrower,141999.85,12,51679.81,17920.3,53760.9,143,0.9802,0.832,0,0.9006,0.0,0.4544,0.0,0.0896,0.7987,0.0078,True,0,SYNTHETIC_SHOWCASE_ONLY
9004483,1997-03-06,gig_worker,51419.98,9,27634.68,10500.99,31502.98,162,0.4958,0.8142,1,0.973,0.0,0.1661,0.0,0.0453,0.5409,0.5661,True,1,SYNTHETIC_SHOWCASE_ONLY
9004484,1993-04-21,informal_worker,69343.87,12,24179.23,5301.27,15903.82,205,0.7898,0.7408,0,0.4609,0.0,0.1663,0.0,0.683,0.7067,0.2251,True,1,SYNTHETIC_SHOWCASE_ONLY
9004485,1995-05-07,small_merchant,124218.31,24,34501.3,8937.91,26813.72,237,0.8652,0.7355,1,0.6094,63430.21,0.8743,36618.74,0.7393,0.4395,0.0868,True,0,SYNTHETIC_SHOWCASE_ONLY
9004486,1994-11-05,informal_worker,27951.92,18,27737.29,6437.94,19313.83,242,0.9241,0.9419,1,0.7886,0.0,0.2108,0.0,0.1178,0.7309,0.0101,True,0,SYNTHETIC_SHOWCASE_ONLY
9004487,1995-09-20,informal_worker,77404.51,36,16655.8,5998.98,17996.94,226,0.5974,0.6473,6,0.5939,0.0,0.2715,0.0,0.1079,0.9101,0.3843,True,1,SYNTHETIC_SHOWCASE_ONLY
9004488,1994-04-10,gig_worker,77026.36,24,20469.15,8247.63,24742.88,47,0.7215,0.9117,2,0.4129,0.0,0.125,0.0,0.5019,0.4119,0.3572,True,0,SYNTHETIC_SHOWCASE_ONLY
9004489,1996-04-28,gig_worker,24910.81,12,24286.37,5221.55,15664.65,155,0.4248,0.8867,0,0.6505,0.0,0.2429,0.0,0.2494,0.7864,0.6361,True,0,SYNTHETIC_SHOWCASE_ONLY
9004490,1994-12-06,gig_worker,139529.63,24,31542.44,9864.46,29593.39,51,0.9231,0.8694,0,0.7655,0.0,0.2384,0.0,0.2982,0.7226,0.0416,True,0,SYNTHETIC_SHOWCASE_ONLY
9004491,1993-12-10,gig_worker,108908.73,18,28125.77,7400.63,22201.9,78,0.684,0.9672,0,0.9167,0.0,0.2108,0.0,0.3313,0.5538,0.3054,True,0,SYNTHETIC_SHOWCASE_ONLY
9004492,1993-12-26,gig_worker,61261.14,12,30975.04,8972.39,26917.16,209,0.4277,0.8578,1,0.8491,0.0,0.1573,0.0,0.4236,0.5931,0.6272,True,1,SYNTHETIC_SHOWCASE_ONLY
9004493,1996-06-25,first_time_borrower,38979.36,36,13467.6,3185.24,9555.72,269,0.7269,0.8926,1,0.9831,0.0,0.1336,0.0,0.3937,0.7433,0.3608,True,0,SYNTHETIC_SHOWCASE_ONLY
9004494,1994-04-24,small_merchant,168949.81,36,38532.77,13774.37,41323.11,278,0.5089,0.7251,1,0.9082,104306.72,0.9059,21799.69,0.8323,0.3526,0.629,True,1,SYNTHETIC_SHOWCASE_ONLY
9004495,1994-07-16,informal_worker,136296.37,9,28045.95,7718.48,23155.45,178,0.7622,0.7312,0,0.7852,0.0,0.3785,0.0,0.2836,0.7934,0.2785,True,1,SYNTHETIC_SHOWCASE_ONLY
9004496,1996-02-19,first_time_borrower,175124.55,24,95345.28,26422.18,79266.54,140,0.7485,0.6472,0,0.6607,0.0,0.1319,0.0,0.0436,0.4732,0.1898,True,0,SYNTHETIC_SHOWCASE_ONLY
9004497,1994-08-26,informal_worker,80488.81,6,23246.16,4969.54,14908.61,37,0.91,0.6728,2,0.9195,0.0,0.0984,0.0,0.2796,0.2654,0.0584,True,1,SYNTHETIC_SHOWCASE_ONLY
9004498,1994-12-10,small_merchant,143405.16,36,32702.93,9381.53,28144.59,201,0.9372,0.9913,0,0.7872,59490.33,0.8893,29427.93,0.6343,0.5903,0.1129,True,0,SYNTHETIC_SHOWCASE_ONLY
9004499,1994-03-23,first_time_borrower,300000.0,18,108878.19,42263.97,126791.9,228,0.6805,0.8761,0,0.4809,0.0,0.2786,0.0,0.0455,0.7665,0.4047,True,0,SYNTHETIC_SHOWCASE_ONLY
9004500,1994-09-23,informal_worker,28003.6,9,30733.97,9742.06,29226.17,114,0.6767,0.654,0,0.84,0.0,0.5022,0.0,0.1103,0.7528,0.157,True,0,SYNTHETIC_SHOWCASE_ONLY
9004501,1996-06-19,informal_worker,76327.77,24,27105.64,9193.76,27581.28,118,0.7162,0.9258,1,0.9401,0.0,0.5658,0.0,0.1129,0.8994,0.2849,True,0,SYNTHETIC_SHOWCASE_ONLY
9004502,1995-09-02,first_time_borrower,77483.58,18,17435.04,7258.71,21776.13,26,0.7085,0.88,0,0.5324,0.0,0.4008,0.0,0.4162,0.4953,0.343,True,0,SYNTHETIC_SHOWCASE_ONLY
9004503,1997-12-27,informal_worker,35796.22,6,58309.93,21130.98,63392.93,206,0.7665,0.8438,0,0.7921,0.0,0.6307,0.0,0.3234,0.7828,0.2241,True,0,SYNTHETIC_SHOWCASE_ONLY
9004504,1996-11-10,small_merchant,40512.69,24,16052.04,5923.53,17770.6,184,0.7163,0.8296,0,0.7049,45405.08,0.7381,650.35,0.723,0.2474,0.3738,True,1,SYNTHETIC_SHOWCASE_ONLY
9004505,1993-01-31,first_time_borrower,108973.4,24,34371.32,7615.63,22846.9,56,0.5532,0.7947,1,0.3783,0.0,0.2789,0.0,0.3284,0.7472,0.3642,True,1,SYNTHETIC_SHOWCASE_ONLY
9004506,1994-11-23,small_merchant,65059.48,18,22306.94,8030.86,24092.59,223,0.6918,0.666,2,0.866,74396.0,0.8711,32008.44,0.6595,0.9621,0.2084,True,0,SYNTHETIC_SHOWCASE_ONLY
9004507,1994-06-14,informal_worker,97775.34,24,25567.53,5452.91,16358.74,228,0.8996,0.6527,0,0.493,0.0,0.4337,0.0,0.3292,0.7727,0.2079,True,0,SYNTHETIC_SHOWCASE_ONLY
9004508,1995-12-09,gig_worker,12556.87,6,14135.89,4207.97,12623.91,151,0.5995,0.8674,0,0.7908,0.0,0.3459,0.0,0.3048,0.3384,0.4779,True,0,SYNTHETIC_SHOWCASE_ONLY
9004509,1994-05-01,gig_worker,216385.56,12,53351.69,11526.59,34579.77,190,0.9019,0.8468,0,0.5969,0.0,0.6699,0.0,0.1481,0.4018,0.1179,True,0,SYNTHETIC_SHOWCASE_ONLY
9004510,1997-10-31,small_merchant,45234.32,18,24504.62,9195.79,27587.36,123,0.281,0.9139,0,0.8806,52472.24,0.9281,26850.95,0.7501,0.6721,0.6684,True,0,SYNTHETIC_SHOWCASE_ONLY
9004511,1994-07-01,gig_worker,66046.67,12,15626.4,6356.63,19069.9,237,0.6529,0.9342,0,0.6856,0.0,0.3283,0.0,0.4072,0.5154,0.2731,True,1,SYNTHETIC_SHOWCASE_ONLY
9004512,1995-08-12,first_time_borrower,124941.61,12,51085.26,12580.5,37741.51,97,0.5359,0.9391,0,0.6584,0.0,0.1768,0.0,0.11,0.5658,0.4752,True,0,SYNTHETIC_SHOWCASE_ONLY
9004513,1993-08-13,gig_worker,17340.23,36,21981.89,7965.43,23896.28,101,0.2183,0.9501,0,0.7998,0.0,0.0315,0.0,0.1259,0.8118,0.8592,True,1,SYNTHETIC_SHOWCASE_ONLY
9004514,1997-07-20,informal_worker,159171.75,24,32878.4,7157.28,21471.83,251,0.8333,0.9603,0,0.5169,0.0,0.3917,0.0,0.3901,0.7959,0.1655,True,0,SYNTHETIC_SHOWCASE_ONLY
9004515,1997-07-24,gig_worker,169177.11,18,41933.47,13266.66,39799.97,43,0.778,0.5885,3,0.8637,0.0,0.5874,0.0,0.2559,0.478,0.2608,True,1,SYNTHETIC_SHOWCASE_ONLY
9004516,1996-12-20,first_time_borrower,74891.94,18,35154.09,10475.03,31425.1,233,0.9143,0.726,2,0.656,0.0,0.2148,0.0,0.1656,0.6433,0.0746,True,0,SYNTHETIC_SHOWCASE_ONLY
9004517,1994-10-05,small_merchant,17443.8,24,9755.39,2241.17,6723.51,192,0.7017,0.805,0,0.9709,36158.62,0.8486,8852.53,0.7243,0.8116,0.2288,True,0,SYNTHETIC_SHOWCASE_ONLY
9004518,1993-04-18,gig_worker,124767.01,24,39094.26,12794.24,38382.71,236,0.8639,0.941,1,0.5363,0.0,0.1851,0.0,0.3705,0.5395,0.0306,True,0,SYNTHETIC_SHOWCASE_ONLY
9004519,1996-07-22,gig_worker,131907.92,9,26679.88,7768.48,23305.43,77,0.8533,0.7417,0,0.7049,0.0,0.1341,0.0,0.4006,0.5881,0.2077,True,0,SYNTHETIC_SHOWCASE_ONLY
9004520,1995-02-23,small_merchant,44871.54,12,23909.38,7157.13,21471.38,169,0.5463,0.6454,2,0.5102,33719.94,0.7712,16233.01,0.4893,0.8922,0.495,True,1,SYNTHETIC_SHOWCASE_ONLY
